qc_id,batch_id,stage,sku,inspected_date,units_inspected,units_passed,units_rejected,defect_reason
3138,B-001569,PACKAGING_QC,IND-PAN-001,2023-11-29,580,571,9,POOR_PACKAGING
3139,B-001570,PRODUCTION_QC,IND-PAN-001,2023-11-30,568,552,16,POOR_PACKAGING
3140,B-001570,PACKAGING_QC,IND-PAN-001,2023-11-30,552,546,6,COLOR_CONTAMINATION
3141,B-001571,PRODUCTION_QC,IND-PAN-001,2023-11-30,507,482,25,SOLDER_FAIL
3142,B-001571,PACKAGING_QC,IND-PAN-001,2023-11-30,482,480,2,POOR_PACKAGING
3143,B-001572,PRODUCTION_QC,IND-EPL-001,2023-11-30,485,461,24,DRIVER_FAULT
3144,B-001572,PACKAGING_QC,IND-EPL-001,2023-11-30,461,450,11,HOUSING_DAMAGE_ASSEMBLY
3145,B-001573,PRODUCTION_QC,IND-EPL-001,2023-11-30,465,447,18,HOUSING_DAMAGE_ASSEMBLY
3146,B-001573,PACKAGING_QC,IND-EPL-001,2023-11-30,447,434,13,POOR_PACKAGING
3147,B-001574,PRODUCTION_QC,IND-PAN-001,2023-11-30,617,592,25,HOUSING_SCRATCH
3148,B-001574,PACKAGING_QC,IND-PAN-001,2023-11-30,592,578,14,HOUSING_DAMAGE_ASSEMBLY
3149,B-001575,PRODUCTION_QC,IND-PAN-001,2023-11-30,519,497,22,HOUSING_SCRATCH
3150,B-001575,PACKAGING_QC,IND-PAN-001,2023-11-30,497,492,5,HOUSING_SCRATCH
3151,B-001576,PRODUCTION_QC,IND-COB-001,2023-12-01,818,799,19,POOR_PACKAGING
3152,B-001576,PACKAGING_QC,IND-COB-001,2023-12-01,799,786,13,POOR_PACKAGING
3153,B-001577,PRODUCTION_QC,IND-COB-001,2023-12-01,893,866,27,HOUSING_SCRATCH
3154,B-001577,PACKAGING_QC,IND-COB-001,2023-12-01,866,856,10,DUST_CONTAMINATION
3155,B-001578,PRODUCTION_QC,IND-EPL-001,2023-12-01,460,442,18,HOUSING_SCRATCH
3156,B-001578,PACKAGING_QC,IND-EPL-001,2023-12-01,442,431,11,COLOR_CONTAMINATION
3157,B-001579,PRODUCTION_QC,IND-EPL-001,2023-12-01,366,351,15,HOUSING_SCRATCH
3158,B-001579,PACKAGING_QC,IND-EPL-001,2023-12-01,351,344,7,HOUSING_SCRATCH
3159,B-001580,PRODUCTION_QC,IND-PAN-001,2023-12-01,470,449,21,HOUSING_SCRATCH
3160,B-001580,PACKAGING_QC,IND-PAN-001,2023-12-01,449,440,9,POOR_PACKAGING
3161,B-001581,PRODUCTION_QC,IND-PAN-001,2023-12-01,334,319,15,DRIVER_FAULT
3162,B-001581,PACKAGING_QC,IND-PAN-001,2023-12-01,319,315,4,HOUSING_SCRATCH
3163,B-001582,PRODUCTION_QC,IND-COB-001,2023-12-02,777,759,18,HOUSING_DAMAGE_ASSEMBLY
3164,B-001582,PACKAGING_QC,IND-COB-001,2023-12-02,759,754,5,HOUSING_DAMAGE_ASSEMBLY
3165,B-001583,PRODUCTION_QC,IND-EPL-001,2023-12-02,488,464,24,DRIVER_FAULT
3166,B-001583,PACKAGING_QC,IND-EPL-001,2023-12-02,464,454,10,POOR_PACKAGING
3167,B-001584,PRODUCTION_QC,IND-BAT-001,2023-12-02,579,563,16,FLICKER
3168,B-001584,PACKAGING_QC,IND-BAT-001,2023-12-02,563,553,10,HOUSING_SCRATCH
3169,B-001585,PRODUCTION_QC,IND-BLB-001,2023-12-04,1386,1356,30,HOUSING_SCRATCH
3170,B-001585,PACKAGING_QC,IND-BLB-001,2023-12-04,1356,1338,18,HOUSING_SCRATCH
3171,B-001586,PRODUCTION_QC,IND-BLB-001,2023-12-04,1806,1761,45,POOR_PACKAGING
3172,B-001586,PACKAGING_QC,IND-BLB-001,2023-12-04,1761,1739,22,FLICKER
3173,B-001587,PRODUCTION_QC,IND-EPL-001,2023-12-04,414,396,18,LUMEN_OUT_OF_SPEC
3174,B-001587,PACKAGING_QC,IND-EPL-001,2023-12-04,396,389,7,DUST_CONTAMINATION
3175,B-001588,PRODUCTION_QC,IND-EPL-001,2023-12-04,467,444,23,DUST_CONTAMINATION
3176,B-001588,PACKAGING_QC,IND-EPL-001,2023-12-04,444,437,7,DRIVER_FAULT
3177,B-001589,PRODUCTION_QC,IND-BAT-001,2023-12-04,768,747,21,POOR_PACKAGING
3178,B-001589,PACKAGING_QC,IND-BAT-001,2023-12-04,747,734,13,POOR_PACKAGING
3179,B-001590,PRODUCTION_QC,IND-BAT-001,2023-12-04,728,712,16,HOUSING_DAMAGE_ASSEMBLY
3180,B-001590,PACKAGING_QC,IND-BAT-001,2023-12-04,712,705,7,COLOR_CONTAMINATION
3181,B-001591,PRODUCTION_QC,IND-BLB-001,2023-12-05,1722,1681,41,HOUSING_SCRATCH
3182,B-001591,PACKAGING_QC,IND-BLB-001,2023-12-05,1681,1656,25,HOUSING_SCRATCH
3183,B-001592,PRODUCTION_QC,IND-BLB-001,2023-12-05,1558,1515,43,DUST_CONTAMINATION
3184,B-001592,PACKAGING_QC,IND-BLB-001,2023-12-05,1515,1500,15,HOUSING_DAMAGE_ASSEMBLY
3185,B-001593,PRODUCTION_QC,OUT-FLD-001,2023-12-05,330,319,11,FLICKER
3186,B-001593,PACKAGING_QC,OUT-FLD-001,2023-12-05,319,316,3,COLOR_CONTAMINATION
3187,B-001594,PRODUCTION_QC,OUT-FLD-001,2023-12-05,357,344,13,SOLDER_FAIL
3188,B-001594,PACKAGING_QC,OUT-FLD-001,2023-12-05,344,341,3,DUST_CONTAMINATION
3189,B-001595,PRODUCTION_QC,IND-BAT-001,2023-12-05,629,604,25,LUMEN_OUT_OF_SPEC
3190,B-001595,PACKAGING_QC,IND-BAT-001,2023-12-05,604,590,14,COLOR_CONTAMINATION
3191,B-001596,PRODUCTION_QC,IND-BAT-001,2023-12-05,458,444,14,HOUSING_SCRATCH
3192,B-001596,PACKAGING_QC,IND-BAT-001,2023-12-05,444,438,6,DUST_CONTAMINATION
3193,B-001597,PRODUCTION_QC,IND-BLB-001,2023-12-06,1502,1462,40,POOR_PACKAGING
3194,B-001597,PACKAGING_QC,IND-BLB-001,2023-12-06,1462,1459,3,POOR_PACKAGING
3195,B-001598,PRODUCTION_QC,IND-BLB-001,2023-12-06,1768,1740,28,HOUSING_DAMAGE_ASSEMBLY
3196,B-001598,PACKAGING_QC,IND-BLB-001,2023-12-06,1740,1727,13,HOUSING_SCRATCH
3197,B-001599,PRODUCTION_QC,OUT-FLD-001,2023-12-06,407,394,13,FLICKER
3198,B-001599,PACKAGING_QC,OUT-FLD-001,2023-12-06,394,389,5,POOR_PACKAGING
3199,B-001600,PRODUCTION_QC,OUT-FLD-001,2023-12-06,365,352,13,HOUSING_SCRATCH
3200,B-001600,PACKAGING_QC,OUT-FLD-001,2023-12-06,352,344,8,HOUSING_DAMAGE_ASSEMBLY
3201,B-001601,PRODUCTION_QC,IND-BAT-001,2023-12-06,671,645,26,HOUSING_SCRATCH
3202,B-001601,PACKAGING_QC,IND-BAT-001,2023-12-06,645,635,10,HOUSING_DAMAGE_ASSEMBLY
3203,B-001602,PRODUCTION_QC,IND-BAT-001,2023-12-06,663,642,21,HOUSING_SCRATCH
3204,B-001602,PACKAGING_QC,IND-BAT-001,2023-12-06,642,629,13,POOR_PACKAGING
3205,B-001603,PRODUCTION_QC,IND-BLB-001,2023-12-07,1667,1622,45,HOUSING_DAMAGE_ASSEMBLY
3206,B-001603,PACKAGING_QC,IND-BLB-001,2023-12-07,1622,1588,34,FLICKER
3207,B-001604,PRODUCTION_QC,IND-BLB-001,2023-12-07,1676,1652,24,FLICKER
3208,B-001604,PACKAGING_QC,IND-BLB-001,2023-12-07,1652,1636,16,DRIVER_FAULT
3209,B-001605,PRODUCTION_QC,OUT-FLD-001,2023-12-07,360,347,13,DUST_CONTAMINATION
3210,B-001605,PACKAGING_QC,OUT-FLD-001,2023-12-07,347,344,3,POOR_PACKAGING
3211,B-001606,PRODUCTION_QC,OUT-FLD-001,2023-12-07,336,323,13,SOLDER_FAIL
3212,B-001606,PACKAGING_QC,OUT-FLD-001,2023-12-07,323,314,9,HOUSING_SCRATCH
3213,B-001607,PRODUCTION_QC,IND-BAT-001,2023-12-07,469,457,12,FLICKER
3214,B-001607,PACKAGING_QC,IND-BAT-001,2023-12-07,457,445,12,POOR_PACKAGING
3215,B-001608,PRODUCTION_QC,IND-BAT-001,2023-12-07,571,550,21,HOUSING_SCRATCH
3216,B-001608,PACKAGING_QC,IND-BAT-001,2023-12-07,550,539,11,HOUSING_SCRATCH
3217,B-001609,PRODUCTION_QC,IND-BLB-001,2023-12-08,1693,1644,49,HOUSING_DAMAGE_ASSEMBLY
3218,B-001609,PACKAGING_QC,IND-BLB-001,2023-12-08,1644,1624,20,FLICKER
3219,B-001610,PRODUCTION_QC,IND-BLB-001,2023-12-08,1515,1492,23,HOUSING_DAMAGE_ASSEMBLY
3220,B-001610,PACKAGING_QC,IND-BLB-001,2023-12-08,1492,1491,1,DUST_CONTAMINATION
3221,B-001611,PRODUCTION_QC,OUT-FLD-001,2023-12-08,384,371,13,DUST_CONTAMINATION
3222,B-001611,PACKAGING_QC,OUT-FLD-001,2023-12-08,371,364,7,POOR_PACKAGING
3223,B-001612,PRODUCTION_QC,OUT-FLD-001,2023-12-08,317,305,12,LUMEN_OUT_OF_SPEC
3224,B-001612,PACKAGING_QC,OUT-FLD-001,2023-12-08,305,301,4,DUST_CONTAMINATION
3225,B-001613,PRODUCTION_QC,IND-HBU-001,2023-12-08,228,218,10,DUST_CONTAMINATION
3226,B-001613,PACKAGING_QC,IND-HBU-001,2023-12-08,218,214,4,SOLDER_FAIL
3227,B-001614,PRODUCTION_QC,IND-HBU-001,2023-12-08,289,276,13,POOR_PACKAGING
3228,B-001614,PACKAGING_QC,IND-HBU-001,2023-12-08,276,272,4,POOR_PACKAGING
3229,B-001615,PRODUCTION_QC,IND-BAT-001,2023-12-09,541,524,17,POOR_PACKAGING
3230,B-001615,PACKAGING_QC,IND-BAT-001,2023-12-09,524,519,5,HOUSING_SCRATCH
3231,B-001616,PRODUCTION_QC,OUT-STR-001,2023-12-09,239,229,10,FLICKER
3232,B-001616,PACKAGING_QC,OUT-STR-001,2023-12-09,229,223,6,DUST_CONTAMINATION
3233,B-001617,PRODUCTION_QC,IND-HBU-001,2023-12-09,311,296,15,POOR_PACKAGING
3234,B-001617,PACKAGING_QC,IND-HBU-001,2023-12-09,296,293,3,DUST_CONTAMINATION
3235,B-001618,PRODUCTION_QC,IND-BAT-001,2023-12-11,641,620,21,HOUSING_DAMAGE_ASSEMBLY
3236,B-001618,PACKAGING_QC,IND-BAT-001,2023-12-11,620,608,12,POOR_PACKAGING
3237,B-001619,PRODUCTION_QC,IND-BAT-001,2023-12-11,705,680,25,DUST_CONTAMINATION
3238,B-001619,PACKAGING_QC,IND-BAT-001,2023-12-11,680,674,6,DUST_CONTAMINATION
3239,B-001620,PRODUCTION_QC,OUT-STR-001,2023-12-11,272,257,15,HOUSING_DAMAGE_ASSEMBLY
3240,B-001620,PACKAGING_QC,OUT-STR-001,2023-12-11,257,250,7,COLOR_CONTAMINATION
3241,B-001621,PRODUCTION_QC,OUT-STR-001,2023-12-11,224,213,11,HOUSING_SCRATCH
3242,B-001621,PACKAGING_QC,OUT-STR-001,2023-12-11,213,209,4,FLICKER
3243,B-001622,PRODUCTION_QC,IND-HBU-001,2023-12-11,355,342,13,POOR_PACKAGING
3244,B-001622,PACKAGING_QC,IND-HBU-001,2023-12-11,342,336,6,DUST_CONTAMINATION
3245,B-001623,PRODUCTION_QC,IND-HBU-001,2023-12-11,325,309,16,SOLDER_FAIL
3246,B-001623,PACKAGING_QC,IND-HBU-001,2023-12-11,309,305,4,LUMEN_OUT_OF_SPEC
3247,B-001624,PRODUCTION_QC,IND-BAT-001,2023-12-12,686,658,28,HOUSING_SCRATCH
3248,B-001624,PACKAGING_QC,IND-BAT-001,2023-12-12,658,646,12,POOR_PACKAGING
3249,B-001625,PRODUCTION_QC,IND-BAT-001,2023-12-12,524,507,17,POOR_PACKAGING
3250,B-001625,PACKAGING_QC,IND-BAT-001,2023-12-12,507,497,10,LUMEN_OUT_OF_SPEC
3251,B-001626,PRODUCTION_QC,OUT-STR-001,2023-12-12,292,278,14,LUMEN_OUT_OF_SPEC
3252,B-001626,PACKAGING_QC,OUT-STR-001,2023-12-12,278,272,6,POOR_PACKAGING
3253,B-001627,PRODUCTION_QC,OUT-STR-001,2023-12-12,293,277,16,DUST_CONTAMINATION
3254,B-001627,PACKAGING_QC,OUT-STR-001,2023-12-12,277,275,2,SOLDER_FAIL
3255,B-001628,PRODUCTION_QC,IND-HBU-001,2023-12-12,271,260,11,DRIVER_FAULT
3256,B-001628,PACKAGING_QC,IND-HBU-001,2023-12-12,260,255,5,DUST_CONTAMINATION
3257,B-001629,PRODUCTION_QC,IND-WGL-001,2023-12-12,520,506,14,POOR_PACKAGING
3258,B-001629,PACKAGING_QC,IND-WGL-001,2023-12-12,506,500,6,DUST_CONTAMINATION
3259,B-001630,PRODUCTION_QC,IND-BAT-001,2023-12-13,650,623,27,DRIVER_FAULT
3260,B-001630,PACKAGING_QC,IND-BAT-001,2023-12-13,623,622,1,SOLDER_FAIL
3261,B-001631,PRODUCTION_QC,IND-BAT-001,2023-12-13,529,514,15,SOLDER_FAIL
3262,B-001631,PACKAGING_QC,IND-BAT-001,2023-12-13,514,509,5,HOUSING_DAMAGE_ASSEMBLY
3263,B-001632,PRODUCTION_QC,OUT-STR-001,2023-12-13,232,221,11,POOR_PACKAGING
3264,B-001632,PACKAGING_QC,OUT-STR-001,2023-12-13,221,217,4,POOR_PACKAGING
3265,B-001633,PRODUCTION_QC,OUT-STR-001,2023-12-13,253,241,12,HOUSING_SCRATCH
3266,B-001633,PACKAGING_QC,OUT-STR-001,2023-12-13,241,238,3,FLICKER
3267,B-001634,PRODUCTION_QC,IND-WGL-001,2023-12-13,497,476,21,LUMEN_OUT_OF_SPEC
3268,B-001634,PACKAGING_QC,IND-WGL-001,2023-12-13,476,470,6,HOUSING_DAMAGE_ASSEMBLY
3269,B-001635,PRODUCTION_QC,IND-WGL-001,2023-12-13,607,584,23,DUST_CONTAMINATION
3270,B-001635,PACKAGING_QC,IND-WGL-001,2023-12-13,584,577,7,DUST_CONTAMINATION
3271,B-001636,PRODUCTION_QC,IND-BAT-001,2023-12-14,753,735,18,DUST_CONTAMINATION
3272,B-001636,PACKAGING_QC,IND-BAT-001,2023-12-14,735,727,8,POOR_PACKAGING
3273,B-001637,PRODUCTION_QC,IND-BLB-001,2023-12-14,1225,1200,25,POOR_PACKAGING
3274,B-001637,PACKAGING_QC,IND-BLB-001,2023-12-14,1200,1184,16,DUST_CONTAMINATION
3275,B-001638,PRODUCTION_QC,OUT-STR-001,2023-12-14,298,283,15,COLOR_CONTAMINATION
3276,B-001638,PACKAGING_QC,OUT-STR-001,2023-12-14,283,277,6,FLICKER
3277,B-001639,PRODUCTION_QC,IND-BAT-001,2023-12-14,625,601,24,SOLDER_FAIL
3278,B-001639,PACKAGING_QC,IND-BAT-001,2023-12-14,601,590,11,HOUSING_SCRATCH
3279,B-001640,PRODUCTION_QC,IND-WGL-001,2023-12-14,516,507,9,HOUSING_SCRATCH
3280,B-001640,PACKAGING_QC,IND-WGL-001,2023-12-14,507,502,5,POOR_PACKAGING
3281,B-001641,PRODUCTION_QC,IND-WGL-001,2023-12-14,459,449,10,POOR_PACKAGING
3282,B-001641,PACKAGING_QC,IND-WGL-001,2023-12-14,449,445,4,POOR_PACKAGING
3283,B-001642,PRODUCTION_QC,IND-BLB-001,2023-12-15,1537,1507,30,FLICKER
3284,B-001642,PACKAGING_QC,IND-BLB-001,2023-12-15,1507,1498,9,HOUSING_DAMAGE_ASSEMBLY
3285,B-001643,PRODUCTION_QC,IND-BLB-001,2023-12-15,1417,1379,38,DUST_CONTAMINATION
3286,B-001643,PACKAGING_QC,IND-BLB-001,2023-12-15,1379,1361,18,POOR_PACKAGING
3287,B-001644,PRODUCTION_QC,IND-BAT-001,2023-12-15,647,627,20,DUST_CONTAMINATION
3288,B-001644,PACKAGING_QC,IND-BAT-001,2023-12-15,627,616,11,LUMEN_OUT_OF_SPEC
3289,B-001645,PRODUCTION_QC,IND-BAT-001,2023-12-15,635,613,22,POOR_PACKAGING
3290,B-001645,PACKAGING_QC,IND-BAT-001,2023-12-15,613,604,9,COLOR_CONTAMINATION
3291,B-001646,PRODUCTION_QC,IND-WGL-001,2023-12-15,553,537,16,SOLDER_FAIL
3292,B-001646,PACKAGING_QC,IND-WGL-001,2023-12-15,537,535,2,LUMEN_OUT_OF_SPEC
3293,B-001647,PRODUCTION_QC,IND-WGL-001,2023-12-15,574,555,19,DUST_CONTAMINATION
3294,B-001647,PACKAGING_QC,IND-WGL-001,2023-12-15,555,548,7,POOR_PACKAGING
3295,B-001648,PRODUCTION_QC,IND-BAT-001,2023-12-16,600,580,20,DRIVER_FAULT
3296,B-001648,PACKAGING_QC,IND-BAT-001,2023-12-16,580,571,9,DUST_CONTAMINATION
3297,B-001649,PRODUCTION_QC,IND-BAT-001,2023-12-16,734,712,22,POOR_PACKAGING
3298,B-001649,PACKAGING_QC,IND-BAT-001,2023-12-16,712,704,8,HOUSING_DAMAGE_ASSEMBLY
3299,B-001650,PRODUCTION_QC,IND-WGL-001,2023-12-16,405,394,11,SOLDER_FAIL
3300,B-001650,PACKAGING_QC,IND-WGL-001,2023-12-16,394,387,7,HOUSING_DAMAGE_ASSEMBLY
3301,B-001651,PRODUCTION_QC,IND-BAT-001,2023-12-18,731,708,23,FLICKER
3302,B-001651,PACKAGING_QC,IND-BAT-001,2023-12-18,708,705,3,HOUSING_SCRATCH
3303,B-001652,PRODUCTION_QC,IND-BAT-001,2023-12-18,722,703,19,LUMEN_OUT_OF_SPEC
3304,B-001652,PACKAGING_QC,IND-BAT-001,2023-12-18,703,697,6,POOR_PACKAGING
3305,B-001653,PRODUCTION_QC,IND-BAT-001,2023-12-18,591,574,17,DRIVER_FAULT
3306,B-001653,PACKAGING_QC,IND-BAT-001,2023-12-18,574,564,10,POOR_PACKAGING
3307,B-001654,PRODUCTION_QC,IND-BAT-001,2023-12-18,458,442,16,HOUSING_DAMAGE_ASSEMBLY
3308,B-001654,PACKAGING_QC,IND-BAT-001,2023-12-18,442,436,6,POOR_PACKAGING
3309,B-001655,PRODUCTION_QC,IND-COB-001,2023-12-18,837,817,20,SOLDER_FAIL
3310,B-001655,PACKAGING_QC,IND-COB-001,2023-12-18,817,810,7,DRIVER_FAULT
3311,B-001656,PRODUCTION_QC,IND-COB-001,2023-12-18,914,896,18,DRIVER_FAULT
3312,B-001656,PACKAGING_QC,IND-COB-001,2023-12-18,896,895,1,DUST_CONTAMINATION
3313,B-001657,PRODUCTION_QC,IND-BAT-001,2023-12-19,749,732,17,POOR_PACKAGING
3314,B-001657,PACKAGING_QC,IND-BAT-001,2023-12-19,732,725,7,POOR_PACKAGING
3315,B-001658,PRODUCTION_QC,IND-BAT-001,2023-12-19,771,746,25,LUMEN_OUT_OF_SPEC
3316,B-001658,PACKAGING_QC,IND-BAT-001,2023-12-19,746,741,5,POOR_PACKAGING
3317,B-001659,PRODUCTION_QC,IND-BAT-001,2023-12-19,584,562,22,DRIVER_FAULT
3318,B-001659,PACKAGING_QC,IND-BAT-001,2023-12-19,562,556,6,FLICKER
3319,B-001660,PRODUCTION_QC,IND-BAT-001,2023-12-19,764,745,19,HOUSING_SCRATCH
3320,B-001660,PACKAGING_QC,IND-BAT-001,2023-12-19,745,736,9,POOR_PACKAGING
3321,B-001661,PRODUCTION_QC,IND-COB-001,2023-12-19,895,870,25,DRIVER_FAULT
3322,B-001661,PACKAGING_QC,IND-COB-001,2023-12-19,870,863,7,DUST_CONTAMINATION
3323,B-001662,PRODUCTION_QC,IND-HBU-001,2023-12-19,307,295,12,DRIVER_FAULT
3324,B-001662,PACKAGING_QC,IND-HBU-001,2023-12-19,295,290,5,POOR_PACKAGING
3325,B-001663,PRODUCTION_QC,IND-BAT-001,2023-12-20,662,643,19,DUST_CONTAMINATION
3326,B-001663,PACKAGING_QC,IND-BAT-001,2023-12-20,643,630,13,POOR_PACKAGING
3327,B-001664,PRODUCTION_QC,IND-BAT-001,2023-12-20,839,809,30,DUST_CONTAMINATION
3328,B-001664,PACKAGING_QC,IND-BAT-001,2023-12-20,809,799,10,DUST_CONTAMINATION
3329,B-001665,PRODUCTION_QC,IND-BAT-001,2023-12-20,697,674,23,HOUSING_DAMAGE_ASSEMBLY
3330,B-001665,PACKAGING_QC,IND-BAT-001,2023-12-20,674,661,13,DUST_CONTAMINATION
3331,B-001666,PRODUCTION_QC,IND-HBU-001,2023-12-20,165,157,8,DUST_CONTAMINATION
3332,B-001666,PACKAGING_QC,IND-HBU-001,2023-12-20,157,154,3,POOR_PACKAGING
3333,B-001667,PRODUCTION_QC,IND-HBU-001,2023-12-20,336,319,17,HOUSING_SCRATCH
3334,B-001667,PACKAGING_QC,IND-HBU-001,2023-12-20,319,314,5,COLOR_CONTAMINATION
3335,B-001668,PRODUCTION_QC,IND-HBU-001,2023-12-20,331,316,15,POOR_PACKAGING
3336,B-001668,PACKAGING_QC,IND-HBU-001,2023-12-20,316,314,2,LUMEN_OUT_OF_SPEC
3337,B-001669,PRODUCTION_QC,IND-BAT-001,2023-12-21,720,698,22,HOUSING_SCRATCH
3338,B-001669,PACKAGING_QC,IND-BAT-001,2023-12-21,698,687,11,POOR_PACKAGING
3339,B-001670,PRODUCTION_QC,IND-BAT-001,2023-12-21,625,606,19,FLICKER
3340,B-001670,PACKAGING_QC,IND-BAT-001,2023-12-21,606,593,13,DUST_CONTAMINATION
3341,B-001671,PRODUCTION_QC,IND-HBU-001,2023-12-21,312,297,15,HOUSING_DAMAGE_ASSEMBLY
3342,B-001671,PACKAGING_QC,IND-HBU-001,2023-12-21,297,291,6,FLICKER
3343,B-001672,PRODUCTION_QC,IND-HBU-001,2023-12-21,234,223,11,HOUSING_DAMAGE_ASSEMBLY
3344,B-001672,PACKAGING_QC,IND-HBU-001,2023-12-21,223,220,3,DUST_CONTAMINATION
3345,B-001673,PRODUCTION_QC,IND-HBU-001,2023-12-21,304,293,11,SOLDER_FAIL
3346,B-001673,PACKAGING_QC,IND-HBU-001,2023-12-21,293,289,4,POOR_PACKAGING
3347,B-001674,PRODUCTION_QC,IND-HBU-001,2023-12-21,266,253,13,FLICKER
3348,B-001674,PACKAGING_QC,IND-HBU-001,2023-12-21,253,249,4,HOUSING_SCRATCH
3349,B-001675,PRODUCTION_QC,IND-BAT-001,2023-12-22,773,745,28,DUST_CONTAMINATION
3350,B-001675,PACKAGING_QC,IND-BAT-001,2023-12-22,745,735,10,HOUSING_SCRATCH
3351,B-001676,PRODUCTION_QC,IND-EPL-001,2023-12-22,371,358,13,DUST_CONTAMINATION
3352,B-001676,PACKAGING_QC,IND-EPL-001,2023-12-22,358,353,5,POOR_PACKAGING
3353,B-001677,PRODUCTION_QC,IND-HBU-001,2023-12-22,346,332,14,DUST_CONTAMINATION
3354,B-001677,PACKAGING_QC,IND-HBU-001,2023-12-22,332,325,7,POOR_PACKAGING
3355,B-001678,PRODUCTION_QC,IND-HBU-001,2023-12-22,334,317,17,LUMEN_OUT_OF_SPEC
3356,B-001678,PACKAGING_QC,IND-HBU-001,2023-12-22,317,312,5,POOR_PACKAGING
3357,B-001679,PRODUCTION_QC,IND-COB-001,2023-12-22,816,797,19,LUMEN_OUT_OF_SPEC
3358,B-001679,PACKAGING_QC,IND-COB-001,2023-12-22,797,788,9,FLICKER
3359,B-001680,PRODUCTION_QC,IND-COB-001,2023-12-22,811,791,20,HOUSING_SCRATCH
3360,B-001680,PACKAGING_QC,IND-COB-001,2023-12-22,791,785,6,COLOR_CONTAMINATION
3361,B-001681,PRODUCTION_QC,IND-EPL-001,2023-12-23,477,454,23,HOUSING_SCRATCH
3362,B-001681,PACKAGING_QC,IND-EPL-001,2023-12-23,454,445,9,HOUSING_SCRATCH
3363,B-001682,PRODUCTION_QC,OUT-FLD-001,2023-12-23,287,277,10,HOUSING_DAMAGE_ASSEMBLY
3364,B-001682,PACKAGING_QC,OUT-FLD-001,2023-12-23,277,273,4,POOR_PACKAGING
3365,B-001683,PRODUCTION_QC,IND-COB-001,2023-12-23,887,859,28,DRIVER_FAULT
3366,B-001683,PACKAGING_QC,IND-COB-001,2023-12-23,859,854,5,DUST_CONTAMINATION
3367,B-001684,PRODUCTION_QC,IND-EPL-001,2023-12-25,470,459,11,POOR_PACKAGING
3368,B-001684,PACKAGING_QC,IND-EPL-001,2023-12-25,459,451,8,HOUSING_DAMAGE_ASSEMBLY
3369,B-001685,PRODUCTION_QC,IND-EPL-001,2023-12-25,541,522,19,HOUSING_SCRATCH
3370,B-001685,PACKAGING_QC,IND-EPL-001,2023-12-25,522,512,10,HOUSING_SCRATCH
3371,B-001686,PRODUCTION_QC,OUT-FLD-001,2023-12-25,399,383,16,HOUSING_SCRATCH
3372,B-001686,PACKAGING_QC,OUT-FLD-001,2023-12-25,383,379,4,POOR_PACKAGING
3373,B-001687,PRODUCTION_QC,OUT-FLD-001,2023-12-25,318,308,10,HOUSING_SCRATCH
3374,B-001687,PACKAGING_QC,OUT-FLD-001,2023-12-25,308,303,5,POOR_PACKAGING
3375,B-001688,PRODUCTION_QC,IND-COB-001,2023-12-25,1018,998,20,SOLDER_FAIL
3376,B-001688,PACKAGING_QC,IND-COB-001,2023-12-25,998,980,18,POOR_PACKAGING
3377,B-001689,PRODUCTION_QC,IND-WGL-001,2023-12-25,401,390,11,FLICKER
3378,B-001689,PACKAGING_QC,IND-WGL-001,2023-12-25,390,382,8,POOR_PACKAGING
3379,B-001690,PRODUCTION_QC,IND-EPL-001,2023-12-26,429,407,22,HOUSING_SCRATCH
3380,B-001690,PACKAGING_QC,IND-EPL-001,2023-12-26,407,399,8,POOR_PACKAGING
3381,B-001691,PRODUCTION_QC,IND-EPL-001,2023-12-26,506,483,23,HOUSING_DAMAGE_ASSEMBLY
3382,B-001691,PACKAGING_QC,IND-EPL-001,2023-12-26,483,471,12,LUMEN_OUT_OF_SPEC
3383,B-001692,PRODUCTION_QC,OUT-FLD-001,2023-12-26,308,298,10,POOR_PACKAGING
3384,B-001692,PACKAGING_QC,OUT-FLD-001,2023-12-26,298,294,4,POOR_PACKAGING
3385,B-001693,PRODUCTION_QC,IND-BLB-001,2023-12-26,1802,1748,54,LUMEN_OUT_OF_SPEC
3386,B-001693,PACKAGING_QC,IND-BLB-001,2023-12-26,1748,1723,25,DUST_CONTAMINATION
3387,B-001694,PRODUCTION_QC,IND-WGL-001,2023-12-26,472,459,13,HOUSING_DAMAGE_ASSEMBLY
3388,B-001694,PACKAGING_QC,IND-WGL-001,2023-12-26,459,453,6,DUST_CONTAMINATION
3389,B-001695,PRODUCTION_QC,IND-WGL-001,2023-12-26,537,523,14,FLICKER
3390,B-001695,PACKAGING_QC,IND-WGL-001,2023-12-26,523,517,6,HOUSING_SCRATCH
3391,B-001696,PRODUCTION_QC,IND-EPL-001,2023-12-27,435,414,21,COLOR_CONTAMINATION
3392,B-001696,PACKAGING_QC,IND-EPL-001,2023-12-27,414,407,7,POOR_PACKAGING
3393,B-001697,PRODUCTION_QC,IND-BAT-001,2023-12-27,610,588,22,DRIVER_FAULT
3394,B-001697,PACKAGING_QC,IND-BAT-001,2023-12-27,588,584,4,HOUSING_SCRATCH
3395,B-001698,PRODUCTION_QC,IND-BLB-001,2023-12-27,1496,1458,38,HOUSING_SCRATCH
3396,B-001698,PACKAGING_QC,IND-BLB-001,2023-12-27,1458,1451,7,POOR_PACKAGING
