prod_log_id,date,shift_id,line_id,sku,planned_units,actual_units,planned_runtime_mins,actual_runtime_mins,downtime_mins,downtime_reason,ideal_cycle_time_sec,planned_operators,actual_operators,overtime_hours
1573,2023-11-30,2,2,IND-EPL-001,557,465,450,399,51,SCHEDULE_CHANGE_MGMT,42,6,5,0.0
1574,2023-11-30,1,3,IND-PAN-001,616,617,450,420,30,,38,5,4,1.6
1575,2023-11-30,2,3,IND-PAN-001,616,519,450,419,31,,38,5,4,2.7
1576,2023-12-01,1,1,IND-COB-001,1064,818,450,353,97,CHANGEOVER,22,8,6,1.3
1577,2023-12-01,2,1,IND-COB-001,1064,893,450,418,32,,22,8,6,1.6
1578,2023-12-01,1,2,IND-EPL-001,557,460,450,415,35,,42,6,5,0.0
1579,2023-12-01,2,2,IND-EPL-001,557,366,450,320,130,LED_CHIP_SHORTAGE_SUPPLIER,42,6,5,0.0
1580,2023-12-01,1,3,IND-PAN-001,616,470,450,352,98,MANPOWER_SHORT,38,5,4,0.0
1581,2023-12-01,2,3,IND-PAN-001,616,334,450,285,165,PCB_SHORTAGE_SUPPLIER,38,5,4,3.9
1582,2023-12-02,1,1,IND-COB-001,1064,777,450,363,87,MANPOWER_SHORT,22,8,6,1.9
1583,2023-12-02,1,2,IND-EPL-001,557,488,450,410,40,MANPOWER_SHORT,42,6,4,0.0
1584,2023-12-02,1,3,IND-BAT-001,836,579,450,349,101,CHANGEOVER,28,5,4,0.0
1585,2023-12-04,1,1,IND-BLB-001,1950,1386,450,378,72,CHANGEOVER,12,8,7,1.0
1586,2023-12-04,2,1,IND-BLB-001,1950,1806,450,441,9,,12,8,6,2.8
1587,2023-12-04,1,2,IND-EPL-001,557,414,450,356,94,QUALITY_HOLD,42,6,5,3.6
1588,2023-12-04,2,2,IND-EPL-001,557,467,450,405,45,,42,6,5,2.0
1589,2023-12-04,1,3,IND-BAT-001,836,768,450,423,27,,28,5,4,0.0
1590,2023-12-04,2,3,IND-BAT-001,836,728,450,415,35,,28,5,4,3.1
1591,2023-12-05,1,1,IND-BLB-001,1950,1722,450,409,41,POWER_OUTAGE,12,8,7,0.0
1592,2023-12-05,2,1,IND-BLB-001,1950,1558,450,386,64,QUALITY_HOLD,12,8,6,4.3
1593,2023-12-05,1,2,OUT-FLD-001,425,330,450,361,89,CHANGEOVER,55,6,4,5.8
1594,2023-12-05,2,2,OUT-FLD-001,425,357,450,409,41,,55,6,5,3.8
1595,2023-12-05,1,3,IND-BAT-001,836,629,450,382,68,MANPOWER_SHORT,28,5,4,0.0
1596,2023-12-05,2,3,IND-BAT-001,836,458,450,262,188,PCB_SHORTAGE_SUPPLIER,28,5,4,3.3
1597,2023-12-06,1,1,IND-BLB-001,1950,1502,450,384,66,SCHEDULE_CHANGE_MGMT,12,8,6,2.4
1598,2023-12-06,2,1,IND-BLB-001,1950,1768,450,422,28,,12,8,7,0.0
1599,2023-12-06,1,2,OUT-FLD-001,425,407,450,432,18,,55,6,5,0.0
1600,2023-12-06,2,2,OUT-FLD-001,425,365,450,417,33,,55,6,5,0.0
1601,2023-12-06,1,3,IND-BAT-001,836,671,450,372,78,MACHINE_FAULT,28,5,4,1.0
1602,2023-12-06,2,3,IND-BAT-001,836,663,450,422,28,,28,5,4,2.0
1603,2023-12-07,1,1,IND-BLB-001,1950,1667,450,403,47,,12,8,6,1.3
1604,2023-12-07,2,1,IND-BLB-001,1950,1676,450,424,26,,12,8,6,3.7
1605,2023-12-07,1,2,OUT-FLD-001,425,360,450,422,28,,55,6,5,3.6
1606,2023-12-07,2,2,OUT-FLD-001,425,336,450,386,64,QUALITY_HOLD,55,6,4,0.0
1607,2023-12-07,1,3,IND-BAT-001,836,469,450,285,165,LED_CHIP_SHORTAGE_SUPPLIER,28,5,3,3.7
1608,2023-12-07,2,3,IND-BAT-001,836,571,450,329,121,MANPOWER_SHORT,28,5,3,0.0
1609,2023-12-08,1,1,IND-BLB-001,1950,1693,450,425,25,,12,8,6,0.0
1610,2023-12-08,2,1,IND-BLB-001,1950,1515,450,399,51,MATERIAL_SHORTAGE_INTERNAL,12,8,7,1.3
1611,2023-12-08,1,2,OUT-FLD-001,425,384,450,427,23,,55,6,5,1.6
1612,2023-12-08,2,2,OUT-FLD-001,425,317,450,372,78,MANPOWER_SHORT,55,6,4,0.0
1613,2023-12-08,1,3,IND-HBU-001,360,228,450,330,120,CHANGEOVER,65,5,4,2.3
1614,2023-12-08,2,3,IND-HBU-001,360,289,450,396,54,SCHEDULE_CHANGE_MGMT,65,5,4,3.9
1615,2023-12-09,1,1,IND-BAT-001,836,541,450,311,139,CHANGEOVER,28,8,6,5.5
1616,2023-12-09,1,2,OUT-STR-001,325,239,450,338,112,CHANGEOVER,72,6,5,2.1
1617,2023-12-09,1,3,IND-HBU-001,360,311,450,422,28,,65,5,4,1.3
1618,2023-12-11,1,1,IND-BAT-001,836,641,450,340,110,MANPOWER_SHORT,28,8,6,2.2
1619,2023-12-11,2,1,IND-BAT-001,836,705,450,411,39,,28,8,6,0.0
1620,2023-12-11,1,2,OUT-STR-001,325,272,450,406,44,,72,6,5,0.0
1621,2023-12-11,2,2,OUT-STR-001,325,224,450,328,122,MANPOWER_SHORT,72,6,5,1.0
1622,2023-12-11,1,3,IND-HBU-001,360,355,450,419,31,,65,5,4,0.0
1623,2023-12-11,2,3,IND-HBU-001,360,325,450,429,21,,65,5,4,0.0
1624,2023-12-12,1,1,IND-BAT-001,836,686,450,399,51,,28,8,6,5.0
1625,2023-12-12,2,1,IND-BAT-001,836,524,450,302,148,LED_CHIP_SHORTAGE_SUPPLIER,28,8,6,0.0
1626,2023-12-12,1,2,OUT-STR-001,325,292,450,414,36,,72,6,5,0.0
1627,2023-12-12,2,2,OUT-STR-001,325,293,450,416,34,,72,6,5,0.0
1628,2023-12-12,1,3,IND-HBU-001,360,271,450,341,109,PCB_SHORTAGE_SUPPLIER,65,5,4,1.4
1629,2023-12-12,2,3,IND-WGL-001,668,520,450,398,52,CHANGEOVER,35,5,4,2.7
1630,2023-12-13,1,1,IND-BAT-001,836,650,450,362,88,MANPOWER_SHORT,28,8,6,4.6
1631,2023-12-13,2,1,IND-BAT-001,836,529,450,328,122,PCB_SHORTAGE_SUPPLIER,28,8,6,4.0
1632,2023-12-13,1,2,OUT-STR-001,325,232,450,342,108,MANPOWER_SHORT,72,6,4,7.8
1633,2023-12-13,2,2,OUT-STR-001,325,253,450,343,107,MANPOWER_SHORT,72,6,5,0.0
1634,2023-12-13,1,3,IND-WGL-001,668,497,450,383,67,MANPOWER_SHORT,35,5,3,3.2
1635,2023-12-13,2,3,IND-WGL-001,668,607,450,423,27,,35,5,4,4.2
1636,2023-12-14,1,1,IND-BAT-001,836,753,450,433,17,,28,8,7,2.4
1637,2023-12-14,2,1,IND-BLB-001,1950,1225,450,300,150,CHANGEOVER,12,8,6,4.5
1638,2023-12-14,1,2,OUT-STR-001,325,298,450,406,44,SCHEDULE_CHANGE_MGMT,72,6,5,1.2
1639,2023-12-14,2,2,IND-BAT-001,836,625,450,374,76,CHANGEOVER,28,6,4,7.4
1640,2023-12-14,1,3,IND-WGL-001,668,516,450,359,91,POWER_OUTAGE,35,5,4,1.8
1641,2023-12-14,2,3,IND-WGL-001,668,459,450,349,101,LED_CHIP_SHORTAGE_SUPPLIER,35,5,4,0.0
1642,2023-12-15,1,1,IND-BLB-001,1950,1537,450,361,89,QUALITY_HOLD,12,8,6,3.3
1643,2023-12-15,2,1,IND-BLB-001,1950,1417,450,337,113,MACHINE_FAULT,12,8,6,4.3
1644,2023-12-15,1,2,IND-BAT-001,836,647,450,381,69,MACHINE_FAULT,28,6,5,0.9
1645,2023-12-15,2,2,IND-BAT-001,836,635,450,334,116,PCB_SHORTAGE_SUPPLIER,28,6,4,6.4
1646,2023-12-15,1,3,IND-WGL-001,668,553,450,388,62,MACHINE_FAULT,35,5,4,3.5
1647,2023-12-15,2,3,IND-WGL-001,668,574,450,422,28,,35,5,4,1.6
1648,2023-12-16,1,1,IND-BAT-001,836,600,450,341,109,CHANGEOVER,28,8,6,3.1
1649,2023-12-16,1,2,IND-BAT-001,836,734,450,405,45,SCHEDULE_CHANGE_MGMT,28,6,5,0.0
1650,2023-12-16,1,3,IND-WGL-001,668,405,450,278,172,PCB_SHORTAGE_SUPPLIER,35,5,4,1.6
1651,2023-12-18,1,1,IND-BAT-001,836,731,450,412,38,,28,8,6,0.0
1652,2023-12-18,2,1,IND-BAT-001,836,722,450,435,15,,28,8,7,2.0
1653,2023-12-18,1,2,IND-BAT-001,836,591,450,342,108,MACHINE_FAULT,28,6,4,7.9
1654,2023-12-18,2,2,IND-BAT-001,836,458,450,261,189,PCB_SHORTAGE_SUPPLIER,28,6,5,1.4
1655,2023-12-18,1,3,IND-COB-001,1064,837,450,373,77,CHANGEOVER,22,5,4,0.0
1656,2023-12-18,2,3,IND-COB-001,1064,914,450,416,34,,22,5,4,1.4
1657,2023-12-19,1,1,IND-BAT-001,836,749,450,429,21,,28,8,7,0.0
1658,2023-12-19,2,1,IND-BAT-001,836,771,450,422,28,,28,8,7,0.0
1659,2023-12-19,1,2,IND-BAT-001,836,584,450,345,105,MACHINE_FAULT,28,6,4,0.0
1660,2023-12-19,2,2,IND-BAT-001,836,764,450,419,31,,28,6,6,0.0
1661,2023-12-19,1,3,IND-COB-001,1064,895,450,421,29,,22,5,4,1.1
1662,2023-12-19,2,3,IND-HBU-001,360,307,450,380,70,CHANGEOVER,65,5,4,3.5
1663,2023-12-20,1,1,IND-BAT-001,836,662,450,371,79,MANPOWER_SHORT,28,8,6,1.6
1664,2023-12-20,2,1,IND-BAT-001,836,839,450,438,12,,28,8,7,0.0
1665,2023-12-20,1,2,IND-BAT-001,836,697,450,397,53,MATERIAL_SHORTAGE_INTERNAL,28,6,5,2.9
1666,2023-12-20,2,2,IND-HBU-001,360,165,450,237,213,CHANGEOVER,65,6,4,7.8
1667,2023-12-20,1,3,IND-HBU-001,360,336,450,408,42,CLEANING_MAINTENANCE,65,5,4,0.0
1668,2023-12-20,2,3,IND-HBU-001,360,331,450,398,52,,65,5,4,2.5
1669,2023-12-21,1,1,IND-BAT-001,836,720,450,399,51,,28,8,6,4.6
1670,2023-12-21,2,1,IND-BAT-001,836,625,450,338,112,PCB_SHORTAGE_SUPPLIER,28,8,6,0.0
1671,2023-12-21,1,2,IND-HBU-001,360,312,450,388,62,SCHEDULE_CHANGE_MGMT,65,6,5,0.0
1672,2023-12-21,2,2,IND-HBU-001,360,234,450,323,127,LED_CHIP_SHORTAGE_SUPPLIER,65,6,5,0.0
1673,2023-12-21,1,3,IND-HBU-001,360,304,450,406,44,MANPOWER_SHORT,65,5,3,5.6
1674,2023-12-21,2,3,IND-HBU-001,360,266,450,368,82,MANPOWER_SHORT,65,5,4,1.8
1675,2023-12-22,1,1,IND-BAT-001,836,773,450,415,35,,28,8,6,3.1
1676,2023-12-22,2,1,IND-EPL-001,557,371,450,318,132,CHANGEOVER,42,8,7,0.0
1677,2023-12-22,1,2,IND-HBU-001,360,346,450,411,39,CLEANING_MAINTENANCE,65,6,5,0.0
1678,2023-12-22,2,2,IND-HBU-001,360,334,450,415,35,,65,6,5,1.3
1679,2023-12-22,1,3,IND-COB-001,1064,816,450,376,74,CHANGEOVER,22,5,4,0.0
1680,2023-12-22,2,3,IND-COB-001,1064,811,450,372,78,MANPOWER_SHORT,22,5,4,0.0
1681,2023-12-23,1,1,IND-EPL-001,557,477,450,398,52,,42,8,6,0.0
1682,2023-12-23,1,2,OUT-FLD-001,425,287,450,306,144,CHANGEOVER,55,6,5,0.0
1683,2023-12-23,1,3,IND-COB-001,1064,887,450,423,27,,22,5,4,0.0
1684,2023-12-25,1,1,IND-EPL-001,557,470,450,408,42,SCHEDULE_CHANGE_MGMT,42,8,7,0.0
1685,2023-12-25,2,1,IND-EPL-001,557,541,450,408,42,MATERIAL_SHORTAGE_INTERNAL,42,8,6,0.0
1686,2023-12-25,1,2,OUT-FLD-001,425,399,450,412,38,MATERIAL_SHORTAGE_INTERNAL,55,6,5,3.6
1687,2023-12-25,2,2,OUT-FLD-001,425,318,450,353,97,MACHINE_FAULT,55,6,5,0.0
1688,2023-12-25,1,3,IND-COB-001,1064,1018,450,431,19,,22,5,4,3.6
1689,2023-12-25,2,3,IND-WGL-001,668,401,450,298,152,CHANGEOVER,35,5,4,1.7
1690,2023-12-26,1,1,IND-EPL-001,557,429,450,393,57,CLEANING_MAINTENANCE,42,8,6,0.0
1691,2023-12-26,2,1,IND-EPL-001,557,506,450,414,36,,42,8,6,3.5
1692,2023-12-26,1,2,OUT-FLD-001,425,308,450,350,100,MANPOWER_SHORT,55,6,5,0.0
1693,2023-12-26,2,2,IND-BLB-001,1950,1802,450,410,40,CHANGEOVER,12,6,4,2.5
1694,2023-12-26,1,3,IND-WGL-001,668,472,450,354,96,MANPOWER_SHORT,35,5,3,3.5
1695,2023-12-26,2,3,IND-WGL-001,668,537,450,377,73,MANPOWER_SHORT,35,5,4,0.0
1696,2023-12-27,1,1,IND-EPL-001,557,435,450,366,84,SCHEDULE_CHANGE_MGMT,42,8,6,5.4
1697,2023-12-27,2,1,IND-BAT-001,836,610,450,339,111,CHANGEOVER,28,8,6,3.7
1698,2023-12-27,1,2,IND-BLB-001,1950,1496,450,362,88,POWER_OUTAGE,12,6,5,0.0
1699,2023-12-27,2,2,IND-BLB-001,1950,1424,450,370,80,SCHEDULE_CHANGE_MGMT,12,6,4,6.6
1700,2023-12-27,1,3,IND-WGL-001,668,528,450,416,34,,35,5,4,1.4
1701,2023-12-27,2,3,OUT-STR-001,325,271,450,391,59,CHANGEOVER,72,5,4,0.0
1702,2023-12-28,1,1,IND-BAT-001,836,790,450,445,5,,28,8,7,0.0
1703,2023-12-28,2,1,IND-BAT-001,836,665,450,375,75,MACHINE_FAULT,28,8,6,5.7
1704,2023-12-28,1,2,IND-BLB-001,1950,1487,450,364,86,MATERIAL_SHORTAGE_INTERNAL,12,6,4,4.5
1705,2023-12-28,2,2,IND-BLB-001,1950,1647,450,419,31,,12,6,5,0.0
1706,2023-12-28,1,3,OUT-STR-001,325,273,450,418,32,,72,5,4,5.0
1707,2023-12-28,2,3,OUT-STR-001,325,255,450,402,48,MANPOWER_SHORT,72,5,3,0.0
1708,2023-12-29,1,1,IND-BAT-001,836,648,450,371,79,MANPOWER_SHORT,28,8,6,4.5
1709,2023-12-29,2,1,IND-BAT-001,836,759,450,414,36,,28,8,6,6.0
1710,2023-12-29,1,2,OUT-FLD-001,425,252,450,275,175,CHANGEOVER,55,6,5,1.5
1711,2023-12-29,2,2,OUT-FLD-001,425,348,450,417,33,,55,6,5,0.0
1712,2023-12-29,1,3,OUT-STR-001,325,252,450,377,73,MANPOWER_SHORT,72,5,4,2.5
1713,2023-12-29,2,3,OUT-STR-001,325,256,450,387,63,MANPOWER_SHORT,72,5,4,0.0
1714,2023-12-30,1,1,IND-BAT-001,836,710,450,430,20,,28,8,7,0.0
1715,2023-12-30,1,2,OUT-FLD-001,425,345,450,394,56,,55,6,5,1.1
1716,2023-12-30,1,3,OUT-STR-001,325,242,450,348,102,MANPOWER_SHORT,72,5,4,2.6
1717,2024-01-01,1,1,IND-BAT-001,836,742,450,422,28,,28,8,6,4.6
1718,2024-01-01,2,1,IND-COB-001,1064,812,450,369,81,CHANGEOVER,22,8,6,2.4
1719,2024-01-01,1,2,OUT-FLD-001,425,311,450,360,90,MANPOWER_SHORT,55,6,5,0.0
1720,2024-01-01,2,2,OUT-FLD-001,425,322,450,358,92,MANPOWER_SHORT,55,6,5,0.0
1721,2024-01-01,1,3,OUT-STR-001,325,273,450,428,22,,72,5,4,3.4
1722,2024-01-01,2,3,IND-EPL-001,557,356,450,304,146,CHANGEOVER,42,5,4,3.1
1723,2024-01-02,1,1,IND-COB-001,1064,891,450,412,38,,22,8,6,6.1
1724,2024-01-02,2,1,IND-COB-001,1064,961,450,424,26,,22,8,6,4.7
1725,2024-01-02,1,2,OUT-FLD-001,425,328,450,372,78,MANPOWER_SHORT,55,6,4,4.3
1726,2024-01-02,2,2,OUT-FLD-001,425,379,450,426,24,,55,6,5,2.2
1727,2024-01-02,1,3,IND-EPL-001,557,418,450,343,107,MANPOWER_SHORT,42,5,4,0.0
1728,2024-01-02,2,3,IND-EPL-001,557,484,450,396,54,SCHEDULE_CHANGE_MGMT,42,5,4,4.0
1729,2024-01-03,1,1,IND-COB-001,1064,855,450,392,58,,22,8,6,3.5
1730,2024-01-03,2,1,IND-COB-001,1064,951,450,424,26,,22,8,7,0.0
1731,2024-01-03,1,2,OUT-FLD-001,425,328,450,364,86,MANPOWER_SHORT,55,6,5,2.6
1732,2024-01-03,2,2,OUT-FLD-001,425,359,450,421,29,,55,6,5,0.0
1733,2024-01-03,1,3,IND-EPL-001,557,447,450,386,64,MANPOWER_SHORT,42,5,4,0.0
1734,2024-01-03,2,3,IND-EPL-001,557,505,450,421,29,,42,5,4,4.3
1735,2024-01-04,1,1,IND-COB-001,1064,894,450,409,41,,22,8,6,0.0
1736,2024-01-04,2,1,IND-COB-001,1064,901,450,416,34,SCHEDULE_CHANGE_MGMT,22,8,6,2.6
1737,2024-01-04,1,2,IND-EPL-001,557,439,450,376,74,CHANGEOVER,42,6,5,3.9
1738,2024-01-04,2,2,IND-EPL-001,557,485,450,418,32,,42,6,5,0.0
1739,2024-01-04,1,3,IND-EPL-001,557,360,450,332,118,MANPOWER_SHORT,42,5,4,2.3
1740,2024-01-04,2,3,OUT-STR-001,325,249,450,363,87,CHANGEOVER,72,5,4,0.0
1741,2024-01-05,1,1,IND-HBU-001,360,291,450,390,60,CHANGEOVER,65,8,6,0.0
1742,2024-01-05,2,1,IND-HBU-001,360,202,450,284,166,LED_CHIP_SHORTAGE_SUPPLIER,65,8,7,0.0
1743,2024-01-05,1,2,IND-EPL-001,557,474,450,415,35,,42,6,5,0.0
1744,2024-01-05,2,2,IND-EPL-001,557,414,450,377,73,MACHINE_FAULT,42,6,5,3.4
1745,2024-01-05,1,3,OUT-STR-001,325,251,450,342,108,MACHINE_FAULT,72,5,4,0.0
1746,2024-01-05,2,3,OUT-STR-001,325,285,450,432,18,,72,5,4,1.8
1747,2024-01-06,1,1,IND-HBU-001,360,336,450,433,17,,65,8,7,2.9
1748,2024-01-06,1,2,OUT-FLD-001,425,305,450,351,99,CHANGEOVER,55,6,4,0.0
1749,2024-01-06,1,3,OUT-STR-001,325,329,450,431,19,,72,5,4,0.0
1750,2024-01-08,1,1,IND-HBU-001,360,263,450,335,115,MANPOWER_SHORT,65,8,6,0.0
1751,2024-01-08,2,1,IND-BAT-001,836,618,450,362,88,CHANGEOVER,28,8,6,5.2
1752,2024-01-08,1,2,OUT-FLD-001,425,344,450,398,52,MATERIAL_SHORTAGE_INTERNAL,55,6,5,1.9
1753,2024-01-08,2,2,OUT-FLD-001,425,367,450,401,49,SCHEDULE_CHANGE_MGMT,55,6,5,0.0
1754,2024-01-08,1,3,OUT-STR-001,325,296,450,404,46,SCHEDULE_CHANGE_MGMT,72,5,4,0.0
1755,2024-01-08,2,3,OUT-STR-001,325,271,450,431,19,SCHEDULE_CHANGE_MGMT,72,5,4,1.3
1756,2024-01-09,1,1,IND-BAT-001,836,697,450,389,61,MACHINE_FAULT,28,8,6,3.2
1757,2024-01-09,2,1,IND-BAT-001,836,677,450,432,18,,28,8,7,1.1
1758,2024-01-09,1,2,OUT-FLD-001,425,296,450,336,114,MANPOWER_SHORT,55,6,5,2.6
1759,2024-01-09,2,2,IND-EPL-001,557,330,450,286,164,CHANGEOVER,42,6,5,0.0
1760,2024-01-09,1,3,OUT-STR-001,325,253,450,404,46,MACHINE_FAULT,72,5,4,0.0
1761,2024-01-09,2,3,OUT-STR-001,325,291,450,436,14,,72,5,4,0.0
1762,2024-01-10,1,1,IND-BAT-001,836,759,450,408,42,,28,8,6,3.1
1763,2024-01-10,2,1,IND-BAT-001,836,624,450,369,81,SCHEDULE_CHANGE_MGMT,28,8,6,0.0
1764,2024-01-10,1,2,IND-EPL-001,557,422,450,365,85,SCHEDULE_CHANGE_MGMT,42,6,4,3.6
1765,2024-01-10,2,2,IND-EPL-001,557,413,450,356,94,MANPOWER_SHORT,42,6,4,3.8
1766,2024-01-10,1,3,OUT-STR-001,325,299,450,409,41,,72,5,4,4.8
1767,2024-01-10,2,3,OUT-STR-001,325,256,450,358,92,QUALITY_HOLD,72,5,4,3.4
1768,2024-01-11,1,1,IND-BAT-001,836,713,450,422,28,,28,8,6,0.0
1769,2024-01-11,2,1,IND-BAT-001,836,604,450,354,96,MACHINE_FAULT,28,8,7,2.2
1770,2024-01-11,1,2,OUT-FLD-001,425,316,450,361,89,CHANGEOVER,55,6,5,0.0
1771,2024-01-11,2,2,OUT-FLD-001,425,363,450,391,59,MATERIAL_SHORTAGE_INTERNAL,55,6,5,0.0
1772,2024-01-11,1,3,IND-WGL-001,668,516,450,368,82,CHANGEOVER,35,5,4,0.0
1773,2024-01-11,2,3,IND-WGL-001,668,576,450,420,30,,35,5,4,3.6
1774,2024-01-12,1,1,IND-EPL-001,557,259,450,224,226,CHANGEOVER,42,8,6,3.8
1775,2024-01-12,2,1,IND-EPL-001,557,529,450,443,7,,42,8,7,0.0
1776,2024-01-12,1,2,OUT-FLD-001,425,364,450,400,50,,55,6,5,2.5
1777,2024-01-12,2,2,OUT-FLD-001,425,330,450,361,89,MANPOWER_SHORT,55,6,4,7.4
1778,2024-01-12,1,3,IND-WGL-001,668,538,450,374,76,MATERIAL_SHORTAGE_INTERNAL,35,5,4,0.0
1779,2024-01-12,2,3,IND-WGL-001,668,590,450,416,34,,35,5,4,1.7
1780,2024-01-13,1,1,IND-EPL-001,557,424,450,366,84,MACHINE_FAULT,42,8,6,4.1
1781,2024-01-13,1,2,OUT-FLD-001,425,377,450,413,37,MANPOWER_SHORT,55,6,4,0.0
1782,2024-01-13,1,3,IND-WGL-001,668,393,450,273,177,PCB_SHORTAGE_SUPPLIER,35,5,4,0.0
1783,2024-01-15,1,1,IND-EPL-001,557,495,450,430,20,,42,8,6,0.0
1784,2024-01-15,2,1,IND-EPL-001,557,419,450,401,49,MATERIAL_SHORTAGE_INTERNAL,42,8,6,6.2
1785,2024-01-15,1,2,OUT-FLD-001,425,380,450,434,16,,55,6,5,0.0
1786,2024-01-15,2,2,OUT-FLD-001,425,386,450,432,18,,55,6,5,1.9
1787,2024-01-15,1,3,IND-HBU-001,360,284,450,354,96,CHANGEOVER,65,5,4,3.8
1788,2024-01-15,2,3,IND-HBU-001,360,297,450,382,68,MACHINE_FAULT,65,5,4,0.0
1789,2024-01-16,1,1,IND-EPL-001,557,463,450,375,75,QUALITY_HOLD,42,8,6,0.0
1790,2024-01-16,2,1,IND-EPL-001,557,374,450,307,143,PCB_SHORTAGE_SUPPLIER,42,8,6,0.0
1791,2024-01-16,1,2,OUT-FLD-001,425,403,450,421,29,,55,6,5,3.5
1792,2024-01-16,2,2,OUT-FLD-001,425,350,450,397,53,MATERIAL_SHORTAGE_INTERNAL,55,6,5,0.0
1793,2024-01-16,1,3,IND-HBU-001,360,314,450,420,30,,65,5,4,0.0
1794,2024-01-16,2,3,IND-HBU-001,360,306,450,409,41,CLEANING_MAINTENANCE,65,5,4,0.0
1795,2024-01-17,1,1,IND-EPL-001,557,412,450,379,71,MANPOWER_SHORT,42,8,7,2.1
1796,2024-01-17,2,1,IND-BLB-001,1950,1701,450,386,64,CHANGEOVER,12,8,7,0.0
1797,2024-01-17,1,2,IND-COB-001,1064,788,450,349,101,CHANGEOVER,22,6,5,1.8
1798,2024-01-17,2,2,IND-COB-001,1064,905,450,416,34,,22,6,5,2.6
1799,2024-01-17,1,3,IND-HBU-001,360,348,450,446,4,,65,5,5,0.0
1800,2024-01-17,2,3,IND-HBU-001,360,289,450,395,55,SCHEDULE_CHANGE_MGMT,65,5,4,0.0
1801,2024-01-18,1,1,IND-BLB-001,1950,1580,450,407,43,,12,8,6,0.0
1802,2024-01-18,2,1,IND-BLB-001,1950,1668,450,417,33,,12,8,7,1.4
1803,2024-01-18,1,2,IND-COB-001,1064,1035,450,428,22,,22,6,5,2.1
1804,2024-01-18,2,2,IND-COB-001,1064,718,450,348,102,MANPOWER_SHORT,22,6,5,0.0
1805,2024-01-18,1,3,IND-HBU-001,360,315,450,430,20,,65,5,4,0.0
1806,2024-01-18,2,3,OUT-STR-001,325,208,450,302,148,CHANGEOVER,72,5,5,0.0
1807,2024-01-19,1,1,IND-BLB-001,1950,1545,450,348,102,MANPOWER_SHORT,12,8,7,2.1
1808,2024-01-19,2,1,IND-BLB-001,1950,1552,450,371,79,MATERIAL_SHORTAGE_INTERNAL,12,8,6,1.7
1809,2024-01-19,1,2,IND-COB-001,1064,978,450,409,41,,22,6,5,0.0
1810,2024-01-19,2,2,IND-COB-001,1064,891,450,413,37,,22,6,5,1.6
1811,2024-01-19,1,3,OUT-STR-001,325,283,450,424,26,,72,5,4,2.9
1812,2024-01-19,2,3,OUT-STR-001,325,230,450,370,80,MACHINE_FAULT,72,5,4,0.0
1813,2024-01-20,1,1,IND-BLB-001,1950,1927,450,427,23,,12,8,7,0.0
1814,2024-01-20,1,2,OUT-STR-001,325,270,450,382,68,CHANGEOVER,72,6,4,0.0
1815,2024-01-20,1,3,OUT-STR-001,325,284,450,419,31,,72,5,4,0.0
1816,2024-01-22,1,1,IND-BLB-001,1950,1738,450,408,42,QUALITY_HOLD,12,8,7,0.0
1817,2024-01-22,2,1,IND-BLB-001,1950,1795,450,413,37,,12,8,6,0.0
1818,2024-01-22,1,2,OUT-STR-001,325,261,450,391,59,MATERIAL_SHORTAGE_INTERNAL,72,6,5,0.0
1819,2024-01-22,2,2,OUT-STR-001,325,311,450,427,23,,72,6,5,2.7
1820,2024-01-22,1,3,OUT-STR-001,325,289,450,399,51,SCHEDULE_CHANGE_MGMT,72,5,4,0.0
1821,2024-01-22,2,3,OUT-STR-001,325,238,450,344,106,PCB_SHORTAGE_SUPPLIER,72,5,4,0.0
1822,2024-01-23,1,1,IND-BLB-001,1950,1595,450,411,39,,12,8,6,0.0
1823,2024-01-23,2,1,IND-EPL-001,557,408,450,370,80,CHANGEOVER,42,8,7,1.2
1824,2024-01-23,1,2,OUT-STR-001,325,261,450,375,75,MANPOWER_SHORT,72,6,5,0.0
1825,2024-01-23,2,2,OUT-STR-001,325,246,450,368,82,MATERIAL_SHORTAGE_INTERNAL,72,6,5,0.0
1826,2024-01-23,1,3,OUT-STR-001,325,306,450,424,26,,72,5,4,4.2
1827,2024-01-23,2,3,OUT-STR-001,325,242,450,361,89,POWER_OUTAGE,72,5,4,1.3
1828,2024-01-24,1,1,IND-EPL-001,557,491,450,406,44,SCHEDULE_CHANGE_MGMT,42,8,7,1.7
1829,2024-01-24,2,1,IND-EPL-001,557,530,450,432,18,,42,8,7,1.8
1830,2024-01-24,1,2,OUT-STR-001,325,243,450,364,86,MACHINE_FAULT,72,6,5,0.0
1831,2024-01-24,2,2,OUT-STR-001,325,280,450,407,43,,72,6,5,0.0
1832,2024-01-24,1,3,IND-COB-001,1064,637,450,263,187,CHANGEOVER,22,5,4,0.0
1833,2024-01-24,2,3,IND-COB-001,1064,895,450,427,23,,22,5,4,4.5
1834,2024-01-25,1,1,IND-EPL-001,557,516,450,433,17,,42,8,6,3.1
1835,2024-01-25,2,1,IND-EPL-001,557,517,450,429,21,,42,8,7,0.0
1836,2024-01-25,1,2,OUT-STR-001,325,265,450,351,99,MANPOWER_SHORT,72,6,5,1.4
1837,2024-01-25,2,2,IND-HBU-001,360,322,450,397,53,CHANGEOVER,65,6,5,2.8
1838,2024-01-25,1,3,IND-COB-001,1064,924,450,415,35,MATERIAL_SHORTAGE_INTERNAL,22,5,4,0.0
